pos	mean_rec	L95	U95	contig
816597	0.23713	0.11427	0.47280	Chromosome
816674	0.32506	0.12163	0.48703	Chromosome
816685	0.37832	0.12954	0.48867	Chromosome
816795	0.41919	0.15388	0.49089	Chromosome
816953	0.43120	0.22938	0.49228	Chromosome
817229	0.43286	0.24422	0.49253	Chromosome
817265	0.43475	0.25296	0.49253	Chromosome
817341	0.43594	0.25617	0.49253	Chromosome
817469	0.43781	0.38458	0.49292	Chromosome
817503	0.43954	0.39388	0.49314	Chromosome
817696	0.44120	0.39688	0.49314	Chromosome
817764	0.44295	0.39935	0.49314	Chromosome
817866	0.44305	0.39961	0.49314	Chromosome
817947	0.44305	0.39961	0.49314	Chromosome
818041	0.44305	0.39961	0.49314	Chromosome
818200	0.44305	0.39961	0.49314	Chromosome
818251	0.44305	0.39961	0.49314	Chromosome
818281	0.44305	0.39961	0.49314	Chromosome
818361	0.44305	0.39961	0.49314	Chromosome
818485	0.44305	0.39961	0.49314	Chromosome
818652	0.44305	0.39961	0.49314	Chromosome
818655	0.44305	0.39961	0.49314	Chromosome
818944	0.44305	0.39961	0.49314	Chromosome
818991	0.44305	0.39961	0.49314	Chromosome
819122	0.44305	0.39961	0.49314	Chromosome
819158	0.44305	0.39961	0.49314	Chromosome
819210	0.44305	0.39961	0.49314	Chromosome
819477	0.44305	0.39961	0.49314	Chromosome
819694	0.44305	0.39961	0.49314	Chromosome
819721	0.44305	0.39961	0.49314	Chromosome
819802	0.44305	0.39961	0.49314	Chromosome
819907	0.44305	0.39961	0.49314	Chromosome
819982	0.44305	0.39961	0.49314	Chromosome
819991	0.44305	0.39961	0.49314	Chromosome
819996	0.44305	0.39961	0.49314	Chromosome
820153	0.44305	0.39961	0.49314	Chromosome
820189	0.44305	0.39961	0.49314	Chromosome
820201	0.44305	0.39961	0.49314	Chromosome
820207	0.44305	0.39961	0.49314	Chromosome
820343	0.44305	0.39961	0.49314	Chromosome
820471	0.44305	0.39961	0.49314	Chromosome
820520	0.44305	0.39961	0.49314	Chromosome
820529	0.44305	0.39961	0.49314	Chromosome
820624	0.44305	0.39961	0.49314	Chromosome
820666	0.44305	0.39961	0.49314	Chromosome
820749	0.44305	0.39961	0.49314	Chromosome
820751	0.44305	0.39961	0.49314	Chromosome
820806	0.44305	0.39961	0.49314	Chromosome
820975	0.44309	0.39961	0.49384	Chromosome
820979	0.44309	0.39961	0.49384	Chromosome
820999	0.44309	0.39961	0.49384	Chromosome
821003	0.44309	0.39961	0.49384	Chromosome
821113	0.44309	0.39961	0.49384	Chromosome
821184	0.44309	0.39961	0.49384	Chromosome
821218	0.44309	0.39961	0.49384	Chromosome
821292	0.44309	0.39961	0.49384	Chromosome
821337	0.44309	0.39961	0.49384	Chromosome
821403	0.44309	0.39961	0.49384	Chromosome
821565	0.44309	0.39961	0.49384	Chromosome
821760	0.44309	0.39961	0.49384	Chromosome
821770	0.44309	0.39961	0.49384	Chromosome
821820	0.44315	0.39961	0.49404	Chromosome
821826	0.44315	0.39961	0.49404	Chromosome
821926	0.44315	0.39961	0.49404	Chromosome
821934	0.44315	0.39961	0.49404	Chromosome
822146	0.44315	0.39961	0.49404	Chromosome
822147	0.44315	0.39961	0.49404	Chromosome
822268	0.44315	0.39961	0.49404	Chromosome
822409	0.44315	0.39961	0.49404	Chromosome
822434	0.44315	0.39961	0.49404	Chromosome
822445	0.44315	0.39961	0.49404	Chromosome
822472	0.44315	0.39961	0.49404	Chromosome
822547	0.44315	0.39961	0.49404	Chromosome
822558	0.44315	0.39961	0.49404	Chromosome
822560	0.44315	0.39961	0.49404	Chromosome
822610	0.44315	0.39961	0.49404	Chromosome
822678	0.44315	0.39961	0.49404	Chromosome
822691	0.44315	0.39961	0.49404	Chromosome
822746	0.44315	0.39961	0.49404	Chromosome
822781	0.44315	0.39961	0.49404	Chromosome
822872	0.44315	0.39961	0.49404	Chromosome
823364	0.44315	0.39961	0.49404	Chromosome
823373	0.44315	0.39961	0.49404	Chromosome
823376	0.44315	0.39961	0.49404	Chromosome
823377	0.44315	0.39961	0.49404	Chromosome
823379	0.44315	0.39961	0.49404	Chromosome
823380	0.44315	0.39961	0.49404	Chromosome
823498	0.44315	0.39961	0.49404	Chromosome
823523	0.44315	0.39961	0.49404	Chromosome
823586	0.44315	0.39961	0.49404	Chromosome
823605	0.44315	0.39961	0.49404	Chromosome
823654	0.44315	0.39961	0.49404	Chromosome
823759	0.44315	0.39961	0.49404	Chromosome
823935	0.44315	0.39961	0.49404	Chromosome
823944	0.44315	0.39961	0.49404	Chromosome
824034	0.44315	0.39961	0.49404	Chromosome
824036	0.44315	0.39961	0.49404	Chromosome
824109	0.44315	0.39961	0.49404	Chromosome
824283	0.44315	0.39961	0.49404	Chromosome
824501	0.44315	0.39961	0.49404	Chromosome
824594	0.44315	0.39961	0.49404	Chromosome
824633	0.44315	0.39961	0.49404	Chromosome
824654	0.44315	0.39961	0.49404	Chromosome
824699	0.44315	0.39961	0.49404	Chromosome
824789	0.44304	0.39935	0.49404	Chromosome
824858	0.44175	0.39793	0.49404	Chromosome
824879	0.43990	0.39419	0.49253	Chromosome
824885	0.43725	0.28138	0.49185	Chromosome
824927	0.43523	0.26571	0.49013	Chromosome
825212	0.43268	0.25257	0.48867	Chromosome
825239	0.43094	0.25114	0.48788	Chromosome
825457	0.43043	0.25007	0.48766	Chromosome
825458	0.42960	0.24917	0.48742	Chromosome
825591	0.42951	0.24917	0.48742	Chromosome
825833	0.42951	0.24917	0.48742	Chromosome
825976	0.42932	0.24791	0.48742	Chromosome
826345	0.42758	0.24374	0.48722	Chromosome
826405	0.42568	0.23874	0.48708	Chromosome
826558	0.42356	0.23061	0.48705	Chromosome
826597	0.42260	0.22539	0.48705	Chromosome
826699	0.42008	0.20957	0.48705	Chromosome
826702	0.41665	0.18904	0.48703	Chromosome
826705	0.41162	0.17069	0.48703	Chromosome
826774	0.40787	0.16049	0.48703	Chromosome
827036	0.38126	0.12998	0.48384	Chromosome
827038	0.25189	0.10838	0.47198	Chromosome
827059	0.18354	0.10482	0.44882	Chromosome
827092	0.15901	0.10333	0.28537	Chromosome
827138	0.15451	0.10230	0.26571	Chromosome
827251	0.15301	0.10170	0.26203	Chromosome
827306	0.15223	0.10152	0.26102	Chromosome
827332	0.15207	0.10152	0.26081	Chromosome
827356	0.15207	0.10152	0.26081	Chromosome
827371	0.15207	0.10152	0.26081	Chromosome
827446	0.15207	0.10152	0.26081	Chromosome
827601	0.15207	0.10152	0.26081	Chromosome
827675	0.15207	0.10152	0.26081	Chromosome
827812	0.15207	0.10152	0.26081	Chromosome
827905	0.15207	0.10152	0.26081	Chromosome
827926	0.15207	0.10152	0.26081	Chromosome
828014	0.15207	0.10152	0.26081	Chromosome
828125	0.15207	0.10152	0.26081	Chromosome
828252	0.15207	0.10152	0.26081	Chromosome
828284	0.15207	0.10152	0.26081	Chromosome
828363	0.15228	0.10152	0.26102	Chromosome
828381	0.15281	0.10230	0.26163	Chromosome
828527	0.15727	0.10371	0.27088	Chromosome
828583	0.16238	0.10381	0.44001	Chromosome
828745	0.19818	0.10490	0.50092	Chromosome
828834	0.24477	0.10966	0.51050	Chromosome
828841	0.28953	0.11459	0.51482	Chromosome
829005	0.43452	0.14757	0.52320	Chromosome
829050	0.45926	0.20711	0.52424	Chromosome
829085	0.46032	0.21022	0.52424	Chromosome
829197	0.46258	0.22069	0.52462	Chromosome
829243	0.46408	0.22300	0.52474	Chromosome
829391	0.46514	0.22539	0.52474	Chromosome
829491	0.46575	0.22711	0.52474	Chromosome
829523	0.46735	0.23014	0.52477	Chromosome
829640	0.47080	0.23733	0.52490	Chromosome
829703	0.47471	0.24781	0.52517	Chromosome
829739	0.47607	0.24959	0.52589	Chromosome
829754	0.47831	0.25257	0.52597	Chromosome
829760	0.48329	0.26591	0.52826	Chromosome
829937	0.48973	0.43722	0.53015	Chromosome
829982	0.49153	0.44270	0.53015	Chromosome
830127	0.49180	0.44283	0.53015	Chromosome
830166	0.49180	0.44283	0.53015	Chromosome
830177	0.49180	0.44283	0.53015	Chromosome
830228	0.49180	0.44283	0.53015	Chromosome
830384	0.49180	0.44283	0.53015	Chromosome
830414	0.49180	0.44283	0.53015	Chromosome
830434	0.49180	0.44283	0.53015	Chromosome
830461	0.49180	0.44283	0.53015	Chromosome
830473	0.49180	0.44283	0.53015	Chromosome
830475	0.49180	0.44283	0.53015	Chromosome
830675	0.49180	0.44283	0.53015	Chromosome
830825	0.49180	0.44283	0.53015	Chromosome
830969	0.49180	0.44283	0.53015	Chromosome
831030	0.49180	0.44283	0.53015	Chromosome
831255	0.49180	0.44283	0.53015	Chromosome
831432	0.49180	0.44283	0.53015	Chromosome
831460	0.49180	0.44283	0.53015	Chromosome
831486	0.49180	0.44283	0.53015	Chromosome
831632	0.49180	0.44283	0.53015	Chromosome
831654	0.49180	0.44283	0.53015	Chromosome
831746	0.49180	0.44283	0.53015	Chromosome
831972	0.49180	0.44283	0.53015	Chromosome
831973	0.49180	0.44283	0.53015	Chromosome
832017	0.49180	0.44283	0.53015	Chromosome
832063	0.49180	0.44283	0.53015	Chromosome
832146	0.49180	0.44283	0.53015	Chromosome
832191	0.49180	0.44283	0.53015	Chromosome
832279	0.49180	0.44283	0.53015	Chromosome
832281	0.49180	0.44283	0.53015	Chromosome
832335	0.49180	0.44283	0.53015	Chromosome
832529	0.49180	0.44283	0.53015	Chromosome
832632	0.49180	0.44283	0.53015	Chromosome
832816	0.49180	0.44283	0.53015	Chromosome
833019	0.49180	0.44283	0.53015	Chromosome
833065	0.49180	0.44283	0.53015	Chromosome
833186	0.49180	0.44283	0.53015	Chromosome
833218	0.49180	0.44283	0.53015	Chromosome
833328	0.49180	0.44283	0.53015	Chromosome
833355	0.49180	0.44283	0.53015	Chromosome
833398	0.49180	0.44283	0.53015	Chromosome
833545	0.49180	0.44283	0.53015	Chromosome
833557	0.49180	0.44283	0.53015	Chromosome
833632	0.49180	0.44283	0.53015	Chromosome
833743	0.49180	0.44283	0.53015	Chromosome
833882	0.49180	0.44283	0.53015	Chromosome
833949	0.49180	0.44283	0.53015	Chromosome
834011	0.49180	0.44283	0.53015	Chromosome
834128	0.49180	0.44283	0.53015	Chromosome
834156	0.49180	0.44283	0.53015	Chromosome
834258	0.49180	0.44283	0.53015	Chromosome
834285	0.49180	0.44283	0.53015	Chromosome
834327	0.49180	0.44283	0.53015	Chromosome
834333	0.49180	0.44283	0.53015	Chromosome
834411	0.49180	0.44283	0.53015	Chromosome
834421	0.49180	0.44283	0.53015	Chromosome
834435	0.49180	0.44283	0.53015	Chromosome
834450	0.49180	0.44283	0.53015	Chromosome
834829	0.49180	0.44283	0.53015	Chromosome
835536	0.49180	0.44283	0.53015	Chromosome
835548	0.49180	0.44283	0.53015	Chromosome
835608	0.49180	0.44283	0.53015	Chromosome
835803	0.49180	0.44283	0.53015	Chromosome
835923	0.49180	0.44283	0.53015	Chromosome
836160	0.49180	0.44283	0.53015	Chromosome
836456	0.49180	0.44283	0.53015	Chromosome
836690	0.49180	0.44283	0.53015	Chromosome
836723	0.49180	0.44283	0.53015	Chromosome
836800	0.49180	0.44283	0.53015	Chromosome
836805	0.49180	0.44283	0.53015	Chromosome
836842	0.49180	0.44283	0.53015	Chromosome
836984	0.49180	0.44283	0.53015	Chromosome
837034	0.49180	0.44283	0.53015	Chromosome
837506	0.49201	0.44283	0.53023	Chromosome
837578	0.49248	0.44283	0.53062	Chromosome
837596	0.49332	0.44283	0.53327	Chromosome
837626	0.49671	0.44283	0.54030	Chromosome
837716	0.50373	0.44283	0.78203	Chromosome
837770	0.52443	0.44292	0.98781	Chromosome
837866	0.56046	0.44330	1.19406	Chromosome
837902	0.61055	0.44529	1.36993	Chromosome
838253	0.67108	0.44618	1.47221	Chromosome
838268	0.73828	0.44955	1.55907	Chromosome
838352	0.84957	0.45252	1.65504	Chromosome
838406	1.02421	0.46477	1.82296	Chromosome
838861	1.21079	0.48138	1.91977	Chromosome
838884	1.31753	0.51707	1.97793	Chromosome
838912	1.34969	0.81650	1.99919	Chromosome
839372	1.34969	0.81650	1.99919	Chromosome
839840	1.34969	0.81650	1.99919	Chromosome
840005	1.34953	0.81650	1.99919	Chromosome
840030	1.34953	0.81650	1.99919	Chromosome
840065	1.34953	0.81650	1.99919	Chromosome
840384	1.34953	0.81650	1.99919	Chromosome
840442	1.34953	0.81650	1.99919	Chromosome
840523	1.34953	0.81650	1.99919	Chromosome
840606	1.34724	0.81387	1.99623	Chromosome
840656	1.33941	0.80311	1.99008	Chromosome
840795	1.32342	0.76823	1.97015	Chromosome
840855	1.29198	0.35339	1.96580	Chromosome
840969	1.15289	0.33771	1.89518	Chromosome
840974	0.90048	0.33068	1.78074	Chromosome
840988	0.62825	0.32794	1.54452	Chromosome
840992	0.49727	0.32723	1.08045	Chromosome
840993	0.48538	0.32723	1.04127	Chromosome
840994	0.48498	0.32723	1.04124	Chromosome
841001	0.48356	0.32723	1.04075	Chromosome
841091	0.48356	0.32723	1.04075	Chromosome
841355	0.48356	0.32723	1.04075	Chromosome
841674	0.48356	0.32723	1.04075	Chromosome
841822	0.48356	0.32723	1.04075	Chromosome
841959	0.48356	0.32723	1.04075	Chromosome
841963	0.48412	0.32729	1.04093	Chromosome
842115	0.48443	0.32729	1.04124	Chromosome
842178	0.48443	0.32729	1.04124	Chromosome
842186	0.48443	0.32729	1.04124	Chromosome
842247	0.48443	0.32729	1.04124	Chromosome
842370	0.48443	0.32729	1.04124	Chromosome
842737	0.48443	0.32729	1.04124	Chromosome
842845	0.48443	0.32729	1.04124	Chromosome
842867	0.48225	0.32723	1.04093	Chromosome
842899	0.47116	0.32612	1.03975	Chromosome
842977	0.44613	0.32489	1.02329	Chromosome
843141	0.39853	0.32211	0.96773	Chromosome
843247	0.37046	0.32090	0.83481	Chromosome
843293	0.36176	0.31886	0.76823	Chromosome
843347	0.35606	0.31843	0.40564	Chromosome
843689	0.35249	0.31753	0.39410	Chromosome
843763	0.34956	0.31747	0.38624	Chromosome
843794	0.34789	0.31716	0.38394	Chromosome
843986	0.34679	0.31699	0.38296	Chromosome
844043	0.34643	0.31699	0.38271	Chromosome
844052	0.34625	0.31699	0.38237	Chromosome
844094	0.34607	0.31699	0.38198	Chromosome
844106	0.34607	0.31699	0.38198	Chromosome
844191	0.34607	0.31699	0.38198	Chromosome
844231	0.34607	0.31699	0.38198	Chromosome
844232	0.34612	0.31706	0.38198	Chromosome
844310	0.34612	0.31706	0.38198	Chromosome
844492	0.34612	0.31706	0.38198	Chromosome
844516	0.34612	0.31706	0.38198	Chromosome
844544	0.34612	0.31706	0.38198	Chromosome
844581	0.34612	0.31706	0.38198	Chromosome
844602	0.34612	0.31706	0.38198	Chromosome
844759	0.34612	0.31706	0.38198	Chromosome
844762	0.34612	0.31706	0.38198	Chromosome
844765	0.34612	0.31706	0.38198	Chromosome
844780	0.34612	0.31706	0.38198	Chromosome
844792	0.34612	0.31706	0.38198	Chromosome
844795	0.34612	0.31706	0.38198	Chromosome
844798	0.34612	0.31706	0.38198	Chromosome
844801	0.34612	0.31706	0.38198	Chromosome
844942	0.34612	0.31706	0.38198	Chromosome
844947	0.34612	0.31706	0.38198	Chromosome
844953	0.34612	0.31706	0.38198	Chromosome
844954	0.34612	0.31706	0.38198	Chromosome
844957	0.34612	0.31706	0.38198	Chromosome
844960	0.34612	0.31706	0.38198	Chromosome
844980	0.34612	0.31706	0.38198	Chromosome
844987	0.34612	0.31706	0.38198	Chromosome
844990	0.34612	0.31706	0.38198	Chromosome
845026	0.34612	0.31706	0.38198	Chromosome
845037	0.34612	0.31706	0.38198	Chromosome
845149	0.34612	0.31706	0.38198	Chromosome
845188	0.34612	0.31706	0.38198	Chromosome
845203	0.34612	0.31706	0.38198	Chromosome
845338	0.34612	0.31706	0.38198	Chromosome
845341	0.34612	0.31706	0.38198	Chromosome
845345	0.34612	0.31706	0.38198	Chromosome
845743	0.34612	0.31706	0.38198	Chromosome
846056	0.34630	0.31706	0.38198	Chromosome
846094	0.34630	0.31706	0.38198	Chromosome
846229	0.34563	0.31559	0.38198	Chromosome
846232	0.34423	0.31235	0.38052	Chromosome
846283	0.34300	0.30387	0.37963	Chromosome
846292	0.34163	0.24657	0.37963	Chromosome
846364	0.33866	0.19620	0.37825	Chromosome
846479	0.33608	0.18973	0.37790	Chromosome
846526	0.33462	0.18634	0.37648	Chromosome
846532	0.33310	0.18410	0.37619	Chromosome
846541	0.33155	0.18236	0.37619	Chromosome
846573	0.32900	0.18006	0.37572	Chromosome
846613	0.32667	0.17678	0.37545	Chromosome
846758	0.32321	0.17110	0.37482	Chromosome
846762	0.32190	0.16975	0.37451	Chromosome
846775	0.32130	0.16944	0.37451	Chromosome
846787	0.31953	0.16739	0.37403	Chromosome
846799	0.31687	0.16204	0.37214	Chromosome
846809	0.31626	0.16029	0.37214	Chromosome
846829	0.31569	0.15951	0.37214	Chromosome
846910	0.31507	0.15065	0.37214	Chromosome
846931	0.30798	0.08015	0.37036	Chromosome
847079	0.24082	0.00313	0.36596	Chromosome
847152	0.05016	0.00049	0.31359	Chromosome
847179	0.04108	0.00049	0.20333	Chromosome
847221	0.04092	0.00049	0.20333	Chromosome
847236	0.04092	0.00049	0.20333	Chromosome
847249	0.04092	0.00049	0.20333	Chromosome
847275	0.04092	0.00049	0.20333	Chromosome
847278	0.04092	0.00049	0.20333	Chromosome
847285	0.04092	0.00049	0.20333	Chromosome
847302	0.04092	0.00049	0.20333	Chromosome
847314	0.04103	0.00049	0.20333	Chromosome
847317	0.04226	0.00050	0.20500	Chromosome
847353	0.05220	0.00058	0.25189	Chromosome
847419	0.08586	0.00081	0.30996	Chromosome
847431	0.15774	0.00144	0.33225	Chromosome
847535	0.26224	0.02631	0.35160	Chromosome
847553	0.27528	0.16840	0.35193	Chromosome
847557	0.27610	0.16975	0.35193	Chromosome
847640	0.27610	0.16975	0.35193	Chromosome
847649	0.27610	0.16975	0.35193	Chromosome
847662	0.27610	0.16975	0.35193	Chromosome
847688	0.27610	0.16975	0.35193	Chromosome
847703	0.27610	0.16975	0.35193	Chromosome
847735	0.27610	0.16975	0.35193	Chromosome
847772	0.27610	0.16975	0.35193	Chromosome
847776	0.27610	0.16975	0.35193	Chromosome
847790	0.27610	0.16975	0.35193	Chromosome
847886	0.27610	0.16975	0.35193	Chromosome
847961	0.27610	0.16975	0.35193	Chromosome
848042	0.27610	0.16975	0.35193	Chromosome
848063	0.27610	0.16975	0.35193	Chromosome
848065	0.27610	0.16975	0.35193	Chromosome
848075	0.27610	0.16975	0.35193	Chromosome
848078	0.27610	0.16975	0.35193	Chromosome
848255	0.27610	0.16975	0.35193	Chromosome
848300	0.27741	0.17012	0.35320	Chromosome
848305	0.28014	0.17119	0.35649	Chromosome
848325	0.28098	0.17129	0.35901	Chromosome
848363	0.28265	0.17150	0.36092	Chromosome
848387	0.28443	0.17150	0.37123	Chromosome
848415	0.28913	0.17272	0.55312	Chromosome
848423	0.29999	0.17774	0.63289	Chromosome
848594	0.30208	0.17819	0.64764	Chromosome
848678	0.30775	0.17941	0.66552	Chromosome
848823	0.31705	0.18312	0.69402	Chromosome
848974	0.33448	0.19601	0.72290	Chromosome
849451	0.34953	0.20333	0.74433	Chromosome
849499	0.36247	0.21570	0.75669	Chromosome
849538	0.37730	0.22993	0.77138	Chromosome
849589	0.38667	0.23445	0.78103	Chromosome
849597	0.39145	0.23643	0.78713	Chromosome
849907	0.39343	0.23647	0.79078	Chromosome
849991	0.40100	0.23714	0.80286	Chromosome
849994	0.41348	0.23927	0.83050	Chromosome
850006	0.43935	0.24385	0.97775	Chromosome
850009	0.51955	0.25213	1.04519	Chromosome
850018	0.62037	0.26136	1.06975	Chromosome
850039	0.69926	0.28033	1.09710	Chromosome
850096	0.71326	0.28616	1.09952	Chromosome
850108	0.73451	0.29046	1.10149	Chromosome
850150	0.76915	0.29492	1.10859	Chromosome
850198	0.80506	0.30201	1.12099	Chromosome
850204	0.85437	0.31674	1.13446	Chromosome
850273	0.88993	0.33803	1.13585	Chromosome
850280	0.91023	0.57643	1.14176	Chromosome
850418	0.91894	0.60244	1.14388	Chromosome
850471	0.91894	0.60244	1.14388	Chromosome
850733	0.91894	0.60244	1.14388	Chromosome
850782	0.91894	0.60244	1.14388	Chromosome
850825	0.91894	0.60244	1.14388	Chromosome
850836	0.91894	0.60244	1.14388	Chromosome
850888	0.91894	0.60244	1.14388	Chromosome
850939	0.91894	0.60244	1.14388	Chromosome
851056	0.91894	0.60244	1.14388	Chromosome
851272	0.91894	0.60244	1.14388	Chromosome
851377	0.91894	0.60244	1.14388	Chromosome
851482	0.91894	0.60244	1.14388	Chromosome
851498	0.91894	0.60244	1.14388	Chromosome
851526	0.91894	0.60244	1.14388	Chromosome
851548	0.91894	0.60244	1.14388	Chromosome
851571	0.91894	0.60244	1.14388	Chromosome
851876	0.91894	0.60244	1.14388	Chromosome
851911	0.91894	0.60244	1.14388	Chromosome
851954	0.91894	0.60244	1.14388	Chromosome
852046	0.91894	0.60244	1.14388	Chromosome
852176	0.91894	0.60244	1.14388	Chromosome
852259	0.91894	0.60244	1.14388	Chromosome
852320	0.91916	0.60244	1.14388	Chromosome
852347	0.91916	0.60244	1.14388	Chromosome
852415	0.91916	0.60244	1.14388	Chromosome
852798	0.91916	0.60244	1.14388	Chromosome
852818	0.91916	0.60244	1.14388	Chromosome
852887	0.92074	0.60244	1.14614	Chromosome
852920	0.92295	0.60244	1.15016	Chromosome
852929	0.92671	0.60244	1.15911	Chromosome
852953	0.93299	0.60244	1.19506	Chromosome
853256	0.94335	0.60557	1.31713	Chromosome
853289	0.95711	0.61468	1.45985	Chromosome
853292	0.97507	0.62394	1.53057	Chromosome
853303	1.01352	0.64273	1.67586	Chromosome
853398	1.05917	0.66696	1.72848	Chromosome
853457	1.12176	0.69692	1.79695	Chromosome
853493	1.15956	0.72570	1.81847	Chromosome
853553	1.18054	0.73383	1.83316	Chromosome
853562	1.20152	0.77324	1.86002	Chromosome
853613	1.23079	0.91085	1.90080	Chromosome
853696	1.24787	0.94627	1.91368	Chromosome
853789	1.25234	0.95162	1.91368	Chromosome
853832	1.25389	0.95197	1.91607	Chromosome
853867	1.25389	0.95197	1.91607	Chromosome
853885	1.25389	0.95197	1.91607	Chromosome
854168	1.25389	0.95197	1.91607	Chromosome
854209	1.25430	0.95397	1.91607	Chromosome
854370	1.25430	0.95397	1.91607	Chromosome
854397	1.25430	0.95397	1.91607	Chromosome
854403	1.25430	0.95397	1.91607	Chromosome
854461	1.25430	0.95397	1.91607	Chromosome
854482	1.25430	0.95397	1.91607	Chromosome
854503	1.25430	0.95397	1.91607	Chromosome
854548	1.25430	0.95397	1.91607	Chromosome
854584	1.24034	0.93287	1.90861	Chromosome
854623	1.22956	0.46804	1.90536	Chromosome
854681	1.07027	0.25774	1.88754	Chromosome
854895	0.45234	0.11217	1.39746	Chromosome
854900	0.29230	0.10899	1.03628	Chromosome
854932	0.24570	0.10809	0.49955	Chromosome
854943	0.23331	0.10795	0.46302	Chromosome
854948	0.23331	0.10795	0.46302	Chromosome
854954	0.23331	0.10795	0.46302	Chromosome
854968	0.23356	0.10805	0.46404	Chromosome
854978	0.23422	0.10809	0.46452	Chromosome
855015	0.23527	0.10838	0.46804	Chromosome
855044	0.23651	0.10899	0.47307	Chromosome
